country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
USA,United States of America,Red Horse III,USA0060285,30,32.136,-110.0513,Solar,2016,Red Horse III,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,38.278,79.348
USA,United States of America,Red Oak Solar Farm  LLC,USA0060929,5,35.993,-77.9335,Solar,2017,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0.358,9.253
USA,United States of America,Red Rock,USA0060467,40,32.551,-111.2892,Solar,2017,Arizona Public Service Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,114.733
USA,United States of America,Red Toad 1425 A Powatan Road  LLC,USA0060129,2,35.6042,-78.3709,Solar,2016,SRE Utility Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.003,4.077,4.225
USA,United States of America,Red Wing Solar,USA0060796,4.9,44.5351,-92.5161,Solar,2017,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,28284,2017,,,,0.069,7.347
USA,United States of America,Redbrook Community Solar 1,USA0061007,4,41.8291,-70.6148,Solar,2017,Redbrook Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.541
USA,United States of America,Redcrest Solar Farm,USA0058831,16.6,35.3219,-118.8128,Solar,2015,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,1.59,40.454,40.42
USA,United States of America,Redmon Solar Farm LLC,USA0059114,2,35.7108,-80.6658,Solar,2015,Redmon Solar Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,69342,2017,,,3.039,4.31,4.013
USA,United States of America,Redstone Arsenal,USA0061901,11,34.611,-86.6116,Solar,2018,Redstone Solar I  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.87124
USA,United States of America,Redwood 4 Solar Farm,USA0060490,20,35.3142,-118.8119,Solar,2018,54 KR 8me LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.38
USA,United States of America,Reeves South,USA0059278,1,39.9267,-74.8136,Solar,2014,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.036,1.76,1.835,1.857,1.76
USA,United States of America,Reeves Station Rd East,USA0058030,5.5,39.9283,-74.8144,Solar,2012,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,9.103,8.66,8.913,8.852,8.072
USA,United States of America,Regulus Solar Project,USA0057650,60,35.3,-118.8519,Solar,2014,Regulus Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,63006,2017,,11.168,166.017,150.982,154.393
USA,United States of America,Rehoboth Solar,USA0059029,2,41.9017,-71.2425,Solar,2014,Citizens Enterprises Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.025,3.051,3.195,3.424,3.13
USA,United States of America,Remington Solar Facility,USA0059685,20,38.5483,-77.7764,Solar,2017,Virginia Electric & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,6.885
USA,United States of America,Rengstorf Solar CSG,USA0061383,5,44.2595,-94.2891,Solar,2017,SunE Rengstorf 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.665
USA,United States of America,Richland Solar Center,USA0059874,20,32.638,-83.3789,Solar,2016,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67653,2017,,,2.237,46.994,41.209
USA,United States of America,Richmond CSG,USA0061427,5,45.4586,-94.5138,Solar,2018,SoCore Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0.57
USA,United States of America,Ridgeland Solar Project,USA0060659,10,32.465,-80.961,Solar,2017,Ridgeland Solar Farm I  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,12.983
USA,United States of America,Rincon Solar I,USA0060702,18.4,32.2929,-81.2844,Solar,2017,Rincon Solar I  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67651,2017,,,,4.963,35.877
USA,United States of America,Rinehart,USA0057685,10,28.7706,-81.3533,Solar,2011,Humphrey Realty,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,61517,2017,2.376,2.257,0.259,0.502,0
USA,United States of America,Rio Bravo Solar 1 LLC,USA0059249,20,35.4161,-119.6825,Solar,2017,Rio Bravo Solar I  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,102096,2017,,,,0.701,53.792
USA,United States of America,Rio Bravo Solar II LLC,USA0059250,20,35.4225,-119.6292,Solar,2017,Rio Bravo Solar II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,102096,2017,,,,0.107,53.602
USA,United States of America,Rio Communities Solar Energy Center,USA0060198,10,34.5826,-106.683,Solar,2016,PNM Resources,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.273,23.59,24.101
USA,United States of America,Rio Grande Solar,USA0058500,5,35.0074,-118.1645,Solar,2014,X-Elio North America Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67786,2017,0.325,11.845,11.364,11.591,11.718
USA,United States of America,Rio Rancho High School,USA0058589,1,35.2644,-106.6678,Solar,2013,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67484,2017,0.135,2.339,2.147,2.488,2.162
USA,United States of America,Rio Rico Solar,USA0059044,6,31.5,-111.0081,Solar,2014,UNS Electric  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,8.179,10.279,11.951,11.259
USA,United States of America,Rising Paper,USA0060493,2.5,42.2286,-73.3445,Solar,2016,Altus Power America Management  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,2.73,3.46995
USA,United States of America,River Bend Solar  LLC,USA0060058,75,34.8315,-87.8422,Solar,2016,River Bend Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,68915,2017,,,,31.261,150.174
USA,United States of America,River Bend Solar  LLC,USA0061289,2,45.7038,-109.5652,Solar,2017,Enerparc Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,2.893
USA,United States of America,River Mountains Solar,USA0059747,14.4,36.0316,-114.9294,Solar,2016,River Mountains Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,68357,2017,,,,34.985,35.067
USA,United States of America,River Road Solar  LLC,USA0060487,5,36.351,-76.842,Solar,2016,River Road Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,1.933,8.142
USA,United States of America,River Terminal Development Solar,USA0060843,2.7,40.7278,-74.1142,Solar,2011,RTC Properties Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,3.072,3.312
USA,United States of America,Riverhead,USA0058789,1.5,40.8261,-73.2322,Solar,2011,CD US Solar MT1 LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.98693,1.946,1.991,0.242,1.832
USA,United States of America,Riverside Renewable Energy LLC,USA0058036,7.5,39.9031,-75.1258,Solar,2011,Riverside Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,9.736,9.042,10.189,10.535,9.772
USA,United States of America,Roadrunner Solar,USA0057338,20.2,31.7928,-106.6733,Solar,2011,NRG Solar Roadrunner,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,59878,2017,52.977,51.428,50.526,52.367,52.234
USA,United States of America,Robert O Schulz Solar Farm,USA0057579,1.3,37.8583,-120.8917,Solar,2008,South San Joaquin Irr District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,57304,2017,3.067,2.828,2.942,2.732,2.867
USA,United States of America,Rock Farm,USA0058347,5,34.9656,-79.6097,Solar,2013,Rock Farm LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67856,2017,5.865,9.33,9.146,9.325,9.626
USA,United States of America,Rock Hall,USA0058241,1,39.1444,-76.2316,Solar,2013,WGL Energy Systems  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,66408,2017,1.851,1.806,1.848,1.863,1.829
USA,United States of America,Rock Solid,USA0059319,8,40.2297,-74.2258,Solar,2014,NJR Clean Energy Ventures Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0.403,13.571,12.458,12.805
USA,United States of America,Rockfish Solar LLC,USA0059811,10.3,38.5915,-76.8749,Solar,2015,Rockfish Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,7.007,20.268,20.128
USA,United States of America,Rockford Solar Farm,USA0058643,2.6,42.1753,-89.0883,Solar,2012,Rockford Solar Partners,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,62207,2017,3.496,,4.139,3.299,3.395
USA,United States of America,Rockingham Solar  LLC,USA0060106,5,34.9807,-79.6037,Solar,2015,SRE Utility Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,1.041,9.751,10.253
USA,United States of America,Rockland Solar,USA0059090,2,42.0892,-70.8978,Solar,2014,Marina Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,3.056,3.023,3.153,3.061
USA,United States of America,Rockville Solar I LLC,USA0058942,2.8,39.7631,-86.3011,Solar,2014,Rockville Solar I LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,2.74,4.042,4.018,3.961
USA,United States of America,Rockville Solar II  LLC,USA0058953,2.7,39.7669,-86.3,Solar,2014,Rockville Solar II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,1.099,3.348,3.785,3.517
USA,United States of America,Rockwell Solar LLC,USA0058668,3.5,35.5417,-80.4747,Solar,2015,O2energies  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,68749,2017,,0,5.709,6.353,6.1
USA,United States of America,Rodeo Solar C2,USA0058751,1.5,34.7133,-118.2894,Solar,2014,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,1.998,3.866,3.715,3.774
USA,United States of America,Rodeo Solar D2,USA0058752,1.5,34.7133,-118.2894,Solar,2014,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,1.983,3.923,3.788,3.779
USA,United States of America,Roger Road WWTP,USA0057524,1.1,32.2894,-111.0331,Solar,2010,SunE M5C Holdings LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,62553,2017,2.153,2.144,1.858,1.81,1.817
USA,United States of America,Rolla Solar Farm (MO),USA0060705,2.8,37.9853,-91.7169,Solar,2016,MC Power Companies Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,3.239,4.604
USA,United States of America,Romark PA Solar,USA0057465,1.8,40.9361,-76.0389,Solar,2011,Romark Logistics of PA Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.33,2.157,2.293,2.295,2.284
USA,United States of America,Roper Farm  LLC,USA0060761,5,35.1875,-81.4407,Solar,2015,Roper Farm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,10.514,10.031
USA,United States of America,Rosamond One,USA0058498,20,34.9,-118.2469,Solar,2014,X-Elio North America Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,59.52,49.364,59.218,57.672
USA,United States of America,Rosamond Two,USA0058499,20,34.9003,-118.2383,Solar,2014,X-Elio North America Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,51.088,58.343,50.132,49.55
USA,United States of America,Rose Hill,USA0059375,2,34.8239,-77.9697,Solar,2013,Rose Hill Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,68264,2017,3.4056,3.552,3.275,3.686,3.646
USA,United States of America,Rosemount Community Solar,USA0060714,5,44.7224,-93.0229,Solar,2017,Rosemount Community Solar,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,8.004
